TEAM NAMES,Series Number,Filename,Name,Description,Gender,Attributes,UUID,Hash
TEAM PLUG,156,effiadem-the-fireman,effiadem the fireman,A retired military general who always loves shooting at sight.,Male,hair: brown;  eyes: none;  teeth: none;  clothing: black and kente agbada; accessories: none;  expression: high; strength: none;  weakness: none,a4534fe0-b5ed-41ab-af72-1f2d0ff0fc64,839e5a55dff12346dc10c7d2e777ef27bbf2fe9f7d6ff78b88955016a15efba3
TEAM PLUG,157,deladem-the-commandoo,deladem the commandoo,The nerd who has watched all war movies but cannot fight a kid.,Male,hair: burgundy cap;  eyes: none;  teeth: none;  clothing: black and kente agbada;  accessories: none;  expression: none;  strength: none;  weakness: none,88106b92-da30-46ad-a3cc-d528683b9e33,d989d7f803a3d1c6e72c35b2ae56acb62a9310560a207879a73f7781186592d5
TEAM PLUG,158,dogbeda-the-monger,dogbeda the monger,A fisherman who pracitically live in the river.,Male,hair: orange and cream cap;  eyes: none;  teeth: none;  clothing: orange and blue denim;  accessories: none;  expression: unbothered;  strength: none;  weakness: none,66a09968-cb92-4378-a588-49947f68c537,8fb3a548f4db8d9d5fa17791fdbd58517ecf7b6702ee8d6ebe0971f9fb307727
TEAM PLUG,159,enyonyam-our-slay-mama,enyonyam our slay mama,Posts new pictures everyday and can snub for africa.,Male,hair: blue cap; eyes: none; teeth: none; clothing: green top with overall; accessories: none; expression: none; strength:none; weakness: none,5e7c7f9d-d631-4759-9b27-cbaccd33d39f,51ce4e894cab6593bc3afcc40069dd05773408ec79848ad2cc06842e64648d0c
TEAM PLUG,160,lumusi-pro-technician,lumusi pro technician,The electrician well known for wiring burnt buildings.,Male,hair: red hair; eyes: none; teeth: none; clothing: white top with blue overalls; accessories: none; expression: high; strength: none; weakness: none,b07676a6-c611-410d-8426-46c9c525189a,27c6dfd4f915d4a89ac9e8dbb9ace2753d78fb30e0ca21991b28c6ac67b9e3f1
TEAM HEADLIGHT,161,funmi-the-fashionist,funmi the fashionist,Funmi enjoys fashion and she always takes opportunity to showcase her wardrobe.,Female,hair: black hair; eyes: none; teeth: none; clothing: aso oke; expression: cool; accessories: head tye and eye glasses; strength: fashion; weakness: men,4f9d99a4-78a2-4fdd-bc30-b027600fa88e,6da2eb0bc67c8eee0b3bd2f2cd87ae4810d477895c763769f523e460ce5881c9
TEAM HEADLIGHT,162,bola-the-funky,bola the funky,Bola is a funky fellow but she has another personality no one knows.,Female,hair: purple shuku; eyes: none; teeth: none; clothing: adire top; expression: neutral; accessories: eye glasses; strength: caring; weakness: snake,ac721b71-cbc5-425c-851f-ee826973f0b9,2ea8de9dae520dba2f843c0c98e2bfd544e5de89ad8fd32991da0d8752cdec79
TEAM HEADLIGHT,163,bimpe-the-runzgirl,bimpe the runzgirl,Be careful with Bimpe because she cac be sensitive.,Female,hair: purple dreadlock; eyes: none; teeth: none; clothing: one arm ankara; expression: mischievious; accessories: eye glasses; strength: humanitarian; weakness: opposite sex,eaa7662f-6926-468a-9add-e791916ae42b,cd69f04553340a837c83643093f73b269a2da1671c802b152e33cc7c7e739de6
TEAM HEADLIGHT,164,sola-the-queen,sola the queen,Sola is a princess as she's got the mind of a queen.,Female,hair: brown long hair; eyes: none; teeth: none; clothing: blouse top; expression: cool; accessories: eye glasses; strength: Strong character; weakness: beauty,d5f23ad3-832a-4d3e-814e-e23f466d18a4,b0990d3302b80d17d7a54c11949133d3cd532f7f0158527bfbc77fcc4d5bb3ba
TEAM HEADLIGHT,165,temi-afro-girl,temi afro girl,Temi is know for her funny haircut and this time afro is up.,Female,hair: orange full hair; eyes: none; teeth: none; clothing: ankara; expression: cool; accessories: eye glasses; strength: loving; weakness: sheepish,4f9d99a4-78a2-4fdd-bc30-b027600fa88e,6d2ecccc0049f2e73059f06e9f962864f1f8cf5574469c2524ea3efdbf379cfe
TEAM HEADLIGHT,166,jonny-the-bravo,jonny the bravo,Jonny is friendly to all and everybody sees him as kind agile Jonny.,Male,hair: orange pink; eyes: closed; teeth: candy in mouth; clothing: igbo attire; expression: relaxed; accessories: candy in mouth; strength: helping people; weakness: hastly rash,2b345988-b4b0-453b-ad39-efe1321bc8f1,eb1c163dc6c5994df9fb799e1e5035bdf4fce6da1cedf91b8e647c011e344d63
TEAM HEADLIGHT,167,tunde-the-bigman,tunde the bigman,Tunde is the big man on the street and flamboyant life style is his identity.,Male,hair: none; eyes: closed; teeth: white with one tooth missing; clothing: agbada; expression: resting; accessories: head wear; strength: money; weakness: monkey,56db423e-8b09-453e-b5fc-61f4da9d7a6f,fde15a50238dd1b8be39a594923bd5121f1fb1d8ad856791f64d91612d8c3928
TEAM HEADLIGHT,168,joe-the-plain,joe the plain,Plain and simple and no one in town is more gentle that broda Joe.,Male,hair: none; eyes: watery blue eye; teeth: tongue out; clothing: agbada; expression: happy; accessories: face cap; strength: handling situation; weakness: overthinking,7a3083bd-5aa2-48b5-a30b-4445cc060f57,8c3f767c0b63467f59813bfa387aa1981162c320d76f241daa13d0ebcddb64c9
TEAM HEADLIGHT,169,wale-sharp-guy,wale sharp guy,Wale no de carry last because he thinks and act fast.,Male,hair: none; eyes: closed; teeth: white with a tooth missing; clothing: agbada; expression: fearful; accessories: blue head scaf; strength: smart; weakness: too forward,44906ea0-901b-4b3d-802f-f73acc8758f6,e1d5832b5a6bfea9a3e05fea36e0d844a621e786cb7b09c5a2049b588210d8db
TEAM HEADLIGHT,170,dele-the-snoozer,dele the snoozer,If sleeping were to be a job then Dele will be the world busiest man.,Male,hair: low cut; eyes: closed; teeth: gapped teeth; clothing: agbada; expression: snoozing; accessories: none; strength: loving; weakness: sleep,4f9d99a4-78a2-4fdd-bc30-b027600fa88e,89f30760ded6ce67896ab6c0dd524525e03aaf4c92e73b683a4648bc6d6ebc16
TEAM HEADLIGHT,171,father -of -tolu,father of tolu,Baba Tolu is a proud father. He will sell his soul just to see Tolu excel in life.,Male,hair: none; eyes: black iris; teeth: long front tooth; clothing: ankara; expression: fearfully; accessories: head cap; strength: fatherly; weakness: women,a2651258-ca3f-4940-b095-3a61ff630263,1bc02b4b8e16a6cc80db0e786690e9fdd616d7d8cd117a1e2d79a998ed144d03
TEAM HEADLIGHT,172,emeka-the-chief,emeka the chief,Chief Emeka is the pillar of the community. Just and fair to all. The real mazi.,Male,hair: none; eyes: black iris; teeth: full white teeth; clothing: wrapper wrapped around body; expression: smiling; accessories: head cap; strength: leadership; weakness: anger,de25fd63-dafd-4f77-8072-7ac0ae3a3ab2,153adfc68f06b2c4e2de1e00e91c6bc3a696792ab621a5010c554afa1a0c5851
TEAM HEADLIGHT,173,lawal-the-drooler,lawal the drooler,Lawal has only one business which is just to sleep and sleep. it's only normal for him to drool anytime.,Male,hair: none; eyes: teary grey iris; teeth: gapped teeth; clothing: agbada; expression: sleepy; accessories: head wear; strength: rich; weakness: alcoholism,806b640f-1c8b-4cc0-aa10-45f3ddc00140,3a50ddffb6aef8e3211acdd58d2b53be85bffdf55d739222b98e60169fbc65e1
TEAM HEADLIGHT,174,solo-the-messenger,solo the messenger,"Solo is a multitasker if you need anything done in your home, Solo is your guy.",Male,hair: none; eyes: black eye; teeth: stained tooth; clothing: simple top; expression: relax; accessories: cap; strength: multitasking; weakness: women,44906ea0-901b-4b3d-802f-f73acc8758f6,9e43691b84dd1948a73496c3f1759d40534248c6d760a592b3b00c7f424eae0c
TEAM HEADLIGHT,175,femi-the-honorable,femi the honorable,Honorable Femi is the modern day politician but everything he does is only to further his political career.,Male,hair: none; eyes: blue iris; skin color: brown; teeth: one missing tooth; clothing: aso oke; expression: happy; accessories: abetiaja cap; strength: public speaking; weakness: money,af53bf52-b517-4347-adc6-07cf30c19025,edb18600ee14f619ec4e5fcd364ff40c9f30526d860a0729f87f466cff89c6d3
TEAM HEADLIGHT,176,friday-the-bigsboy,friday the bigsboy,Friday always live up to his name. Every Friday is for the party.,Male,hair: orange afro; eyes: black iris; skin color: brown; teeth: none; clothing: aso oke; expression: unconcerned; accessories: cigrette in mouth; strength: money in pocket; weakness: sense of responsibility,05ec3aae-7da8-4125-93fb-6fc544e5bc61,0402bbc0f872c5714058f5202d98d9980de4a72d5dbb29ee572d894941018fad
TEAM HEADLIGHT,177,kweku-the-planter,kweku the planter,Kweku says he did it but he dey plant until he was bursted.,Male,hair: none; eyes: closed; teeth: none; clothing: aso oke; expression: smiling; accessories: head wear; strength: industrious; weakness: criminally minded,af53bf52-b517-4347-adc6-07cf30c19025,3c5279e2421e0a9b7bfbacb7ff041232f025135019f8ecea7c74cef5a80f8094
TEAM HEADLIGHT,178,2pac-the-remix,2pac the remix,2pac is alive in him because his style is exactly the same.,Male,hair: none; eyes: blue iris; teeth: gapped teeth; clothing: Igbo clothing; expression: surprised; accessories: face cap; strength: hardworking; weakness:fear,9993e5ec-2f31-485c-9c6d-f780c078ae56,eaaa423b3a61fc5c1858830ef22bc3fe36ae70278e7d8aa65043ae6f50576605
TEAM HEADLIGHT,179,tope-the-influencer,tope the influencer,Tope is a famous influencer and she is loved by his followers which keep growing everyday.,Female,hair: none; eyes: black iris; teeth: none; clothing: agbada; expression: tired; accessories: tied head scaf; strength: Influencing people; weakness: talk too much,3b3e1f66-922b-4f87-8cdb-0d09fc143182,ba181f1437183ae5b1036257e2e4b064684f5745e5c2402e0085e8a1e2e611ad
TEAM HEADLIGHT,180,gabby-the-evangelist,gabby the evangelist,Evangelist Gabby is blending gospel with comedy.,Male,hair: pink hair; eyes: black iris; teeth: none; clothing: agbada; expression: happily surprised; accessories: none; strength: make people happy; weakness:misleading,ac721b71-cbc5-425c-851f-ee826973f0b9,cc7a1b8489f1d70ffabdb20bff24a874eec1ea08ed37b22f88d0de8d6f4cf5d5
TEAM CRANKSHAFT,181,beauty-of-town,beauty of town,She is the most beautiful in the neighbourhood,Female,hair:pitch; eyes: blue  teeth: none  clothing: top accessories: bow-tie  expression: strengths: powerful; weakness: sentimental,7241a1be-59da-11ed-9b6a-0242ac120002,7d5ce23ff0a994d9523b3c394c077cf16560e84b19ed55fa0aab46bb7fb447cd
TEAM CRANKSHAFT,182,lola-babe,lola babe,Looking hot as always,Female,hair:brown; eyes: blue  teeth: none  clothing: aso-oke  accessories: none  expression: happy;strengths: calculative; weakness: misleading,7241a664-59da-11ed-9b6a-0242ac120002,f37285ba7200e4336acafecd98293fafa0e46d88eb9e315b264ee5273ed60cc7
TEAM CRANKSHAFT,183,cardy_h-sharp-babe,cardy h sharp babe,Cardy is the sharpest amongst her friends,Female,hair: two brown bun; eyes: blue  teeth: none  clothing: yoruba-clothing(aso-oke)  accessories: none  expression: strengths: free spirit;lack of fear;confidence: weakness;:misleading;influencing people ,7241a7c2-59da-11ed-9b6a-0242ac120002,2fa395f5d9b6db7b8da9b03088b6b52b12508580c68ac64e591ea916291a436e
TEAM CRANKSHAFT,184,bella-the-baller,bella the baller,Baller for Life,Female,hair: brown; eyes: blue  teeth: none  clothing: igbo-clothing accessories: none  expression: determined strengths: adaptation; weakness: fluency,7241ad26-59da-11ed-9b6a-0242ac120002,5cbf8849f931fa04798ca9c67f638675402e5e5b8e20b0f03be54802f992abf8
TEAM CRANKSHAFT,185,milly-of-roses,milly of roses,Her lips so red like a rose,Female,hair: beige; eyes: blue  teeth: none  clothing: black-top  accessories: none  expression:strengths: cool headed; weakness: pressure,7241af92-59da-11ed-9b6a-0242ac120002,29c23195b7c83e3f45ebf39e00502726d64c3716c30df103a5d43716515a5d6f
TEAM CRANKSHAFT,186,preciousjada-the-viper,preciousjada the viper,Her words stings likes a viper,Female,hair: ginger afro; eyes: blue  teeth: white teeth  clothing: aso-oke   expression: strong-willed  strengths: confidence; weakness: endurance,7241b12c-59da-11ed-9b6a-0242ac120002,f7e1fdaa4a8a648cbf8037120b7226d9384b8394d7a8c30cffa0b40c9c7a803f
TEAM CRANKSHAFT,187,lolly-of-ny,lolly of ny,Most popular in NY,Female,hair: purple braids; eyes: black  teeth: none  clothing: black and blue top  accessories: none expression: calculative strength: strong willed; weakness: relationship,7241b2ee-59da-11ed-9b6a-0242ac120002,eaa583137f7d2ce46280b3bd6c524de3260aaeb28a0ec9fc5d8ea38fcb7dab52
TEAM CRANKSHAFT,188,disy-the-dancer,disy the dancer,Dances her way into any show,Female,hair: black hair tied with scalf; eyes: black  teeth: none  clothing: one-arm top  accessories: none  expression: bad girl vibes  strength: cleaniness; weakness: perfectionist,7241b4c4-59da-11ed-9b6a-0242ac120002,f1d1029f17101398f6862061d8350f78eaa8e2f079fc1bd8b03f115764b63850
TEAM CRANKSHAFT,189,jenny-the-great,jenny the great,The greatest of our time,Female,hair: black tied with scalf; eyes: none  teeth: none  clothing: none  accessories: none  expression: none  strength: badass weakness: cancer,7241b852-59da-11ed-9b6a-0242ac120002,13333f3b0557cf072f81b1b9096c0f5681c93b67d7a3692051833baebbc237cf
TEAM CRANKSHAFT,190,lolly-the-pop,lolly the pop,Seeing lolly makes me pop,Female,hair: bald; eyes: none  teeth: none  clothing: none  accessories: none  expression: none  strength: peaceful weakness: anger,7241ba00-59da-11ed-9b6a-0242ac120002,7e8ac25b1ac4a293e27660c2652534be28c608cb95d438330fb12b1315cb8a7a
TEAM CRANKSHAFT,191,disy-the-queen,disy the queen,The queen in her own space,Female,hair: one bun dark brown; eyes: none  teeth: none  clothing: none  accessories: none  expression: none  strength: beauty; weakness: lover girl,7241bda2-59da-11ed-9b6a-0242ac120002,70d6824c22b14dba56ada6b04fcdea3b49736336c647fd61e900582df486fac1
TEAM CRANKSHAFT,192,jennyp-of-lagos,jennyp of lagos,A well known celebrity in Lagos,Female,hair: bald; eyes: none  teeth: none  clothing: none  accessories: none  expression: none  strength: super powerful; weakness: sleeping,7241bf1e-59da-11ed-9b6a-0242ac120002,5cc4d49bcf05647b28a8c2d26ca5d62a805dfaf40d46c7ac5cafd4921315c25a
TEAM CRANKSHAFT,193,jada-of-life,jada of life,Her business signature,Female,hair: male; eyes: none  teeth: none  clothing: none  accessories: none  expression: none  strength: calm weakness: sun,7241c202-59da-11ed-9b6a-0242ac120002,2a59ba171e214fdbad57e3140f14255fef875e5d7055d7d9fa5f4eb5065201a3
TEAM CRANKSHAFT,194,sandy-the-rapper,sandy the rapper,She just loves to rap,Female,hair: bald; eyes: none  teeth: none  clothing: none  accessories: none  expression: none  strength: clean weakness: foodie,7241c342-59da-11ed-9b6a-0242ac120002,6dc0523302d8e64898cd350bb1d50f0e74367087366dfc3c8d0627e051fc3828
TEAM CRANKSHAFT,195,dahila-the-genius,dahila the genius,The genius in the family,Female,hair: bald; eyes: none  teeth: none  clothing: none  accessories: none  expression: none  strength: activist; weakness: irrational,7241c4fa-59da-11ed-9b6a-0242ac120002,d44ef37471dfadacaa2d2baf2565a3eb59d2df3916988f97da9ebdec9e16f779
TEAM CRANKSHAFT,196,rosemary-of-yaba,rosemary of yaba,She has a cloth store in Yaba,Female,hair: bald; eyes: none  teeth: none  clothing: none  accessories: none  expression: none  strength: mind games; weakness: insomia,7241c61c-59da-11ed-9b6a-0242ac120002,04339b8cf09896ac6210efc95e8c4ac9c5c3394b379dce2f79bd5fc2137705c3
TEAM CRANKSHAFT,197,jennifer-of -island,jennifer of island,She goes on vacation to the island,Female,hair: bald; eyes: none  teeth: none  clothing: none  accessories: none  expression: none  strength: strong ; weakness: lateness,7241ca18-59da-11ed-9b6a-0242ac120002,3148d55d72f2433c43688558d43d5955bdd40c54428f9a0b2a2157feb324d5e7
TEAM CRANKSHAFT,198,opeyemi-of-lekki,opeyemi of lekki,Opeyemi lives in lekki,Female,hair: bald; eyes: none  teeth: none  clothing: none  accessories: none  expression: none  strength: conversationist; weakness: traditionalist,7241c8e2-59da-11ed-9b6a-0242ac120002,69cc387002cf95fad67ed4cff46101f9b6447fed5523243bd84eb500b9e16d5b
TEAM CRANKSHAFT,199,vicky-the-artist,vicky the artist,Brings life into what she draws,Female,hair: bald; eyes: none  teeth: none  clothing: none  accessories: none  expression: none  strength: strong willed; weakness: crying,7241cb3a-59da-11ed-9b6a-0242ac120002,82409690e85debbbf7b3f35a36e7c3f2a9149cf7a5d18334b088573bfb387b38
TEAM CRANKSHAFT,200,afrogirl-sailor,afrogirl sailor,She loves to sail the ocean,Female,hair: bald; eyes: none  teeth: none  clothing: none  accessories: none  expression: none  strength: height;  weakness: pride,7241cc66-59da-11ed-9b6a-0242ac120002,230ad8e72ce4510ec1b7c178e439145a003b6e504506e10ea4dbd1326d3e4dce
TEAM GEAR,201,ahmed-the-merchant,ahmed the merchant,A rich merchant that sells in babylon.,Male,hair: none; eyes: closed; teeth: none; clothing: one-hand; accessories: none; expression: smiling; strength: business; weakness: alcohol,9996ecb6-4d92-4b51-bc50-d962f68f1ecc,ae5f91daee495c46fe9e46480f655edba3f607cb131fca6bb578d4f645056c0b
TEAM GEAR,202,blind-tonia,blind tonia,A girl that lost one of her eyes in a street fight.,Female,hair: brown; eyes: one; teeth: none; clothing: blouse; accessories: none; expression: none; strength: smiling; weakness: none,4a5f4c6d-d0dd-4b71-b095-86ef11910962,404e0e64243d6787794751559b7416b845feac7a0743d3a530f6687d787906c6
TEAM GEAR,203,buffy-the-vampire,buffy the vampire,A vampire diary protagonist that got bitten by a vampire in real life.,Female,hair: none; eyes: small; teeth: two; clothing: shirt; accessories: none; expression: none; strength: biting; weakness: none,bd329fd7-dd90-4180-a7a7-03e2d41535cb,c7b697655b2a89c3e88077b4a8698c647fcca7bb8b6a9c5ded6082ba94e6ece1
TEAM GEAR,204,caro-lipstick,caro lipstick,"A girl that puts on lipstick always, even to bed.",Female,hair: brown; eyes: glasses; teeth: none; clothing: blouse; accessories: none; expression: sazzy; strength: none; weakness: none,a34d7a7b-d8f6-46fb-9abc-6d6d7293fffb,736d11e9884167a27d733522098b41c8baf58b8c320929f5788bd4c1f64fe967
TEAM GEAR,205,charity-the-maid,charity the maid,A maid that works for the fun of it.,Female,hair: none; eyes: small; teeth: two; clothing: shirt; accessories: none; expression: none; strength: biting; weakness: none,22286b60-5f7b-4df3-8cb1-187d02fb83d0,11fbb05124966a4dc87e5a4f4ba14b2f751cb27aaa61458e8b29ec96fa16f5cf
TEAM GEAR,206,charity-with-fakehair,charity with fakehair,A girl with a bald hair but always wears wig to cover her head.,Female,hair: orange; eyes: glasses; teeth: none; clothing: blouse; accessories: normal; expression: none; strength: none; weakness: barbing-saloon,efc0f7f5-d90b-46cc-be0b-6fcaa23a5422,d855bfcb40e5aa75c0dbf1f723c53458b0a4fa7aa18e0b52b598f7665a5a4459
TEAM GEAR,207,daniel-the-hustler,daniel the hustler,A boy that lives in the streets of Lagos hustling everyday to make ends meet.,Male,hair: none; eyes: black; teeth: none; clothing: shirt; accessories: gang; expression: smiling; strength: hustling; weakness: alcohol,355be0ea-e500-41e1-add4-ce868759bb72,d36f4845f99ad78bc19634681ae101075c4ed59c1f0dd009549c41ab965097af
TEAM GEAR,208,grandma-nanny,grandma nanny,A grandmother that does nothing but sleeps all day.,Female,hair: white; eyes: blue; teeth: none; clothing: blouse; accessories: fashion; expression: smiling; strength: design; weakness: none,ec8fe198-5c45-42a6-a909-4cfbcbbf6519,af3e7a5b9a91b77facd25c9c3604d754f09ad7cf684d584023f4ac2ffb8ae5c0
TEAM GEAR,209,granpa-willy,granpa willy,A grandfather that drinks beer and reads newspaper all day.,Male,hair: white; eyes: black; teeth: none; clothing: shirt; accessories: fashion; expression: smiling; strength: reading; weakness: drinking,facf7001-d028-4e00-bffc-ed1f7c005ecc,e4a05b7d6a70b0a82c208addf0851153df690e23ae5b8f24e3ae33c3ba440fc3
TEAM GEAR,210,joshua-gang-leader,joshua gang leader,A boy born to ritualist parents and now runs his own gang.,Male,hair: brown; eyes: black; teeth: gold; clothing: shirt; accessories: ponk; expression: suspicion; strength: none; weakness: none,cc3c5c06-df96-4a0d-a09f-3359c21191f6,75ab9e359fbc20003fabd08dcaabaea096f65e42a4d56f0a1a542fa2681e1738
TEAM GEAR,211,karashika-queen,karashika queen,A woman of the underworld that influences rich men into giving up their money.,Female,hair: white; eyes: glasses; teeth: none; clothing: blouse; accessories: fashion; expression: none; strength: design; weakness: boys,6e697e86-def8-4fb4-96c9-0f43ab9beea6,ad36a7f7921046ffcb1dacec858ce0e697a6da66e875856b77498a763cd110bb
TEAM GEAR,212,king-of-baldmen,king of baldmek,A man that was born bald and has never seen a hair on his head.,Male,hair: cap; eyes: black; teeth: none; clothing: shirt; accessories: fashion; expression: smirk; strength: deceit; weakness: none,5142f00b-10b5-47a5-ab8a-8ae71b255b04,8b3bdd88efa278497efa8faede3382a6364501d9696a4718f28c69a67f810c4e
TEAM GEAR,213,musa-masked-mouth,musa masked mouth,Musa uses a tape to cover his mouth to prevent him from talking too much.,Male,hair: cap; eyes: closed; teeth: none; clothing: shirt; accessories: fashion; expression: none; strength: dressing; weakness: none,9a5e7e95-6552-4a92-ab18-2154678943c2,640bff88b1f004fc88a4456bf0d8b5aafe556c58c09eed149516204c1f9d6b14
TEAM GEAR,214,queen-of-smokers,queen of smokers,A chronic smoker looking for a spouse that will join her to die of smoking.,Female,hair: brown; eyes: glasses; teeth: smoke; clothing: blouse; accessories: none; expression: none; strength: none; weakness: smoking,eb32dfc0-29ee-49db-8833-37a41a6d6d65,6bd8cfc7d07b71b1beebb210f3d0e2903cb8eca7637898f1de40d977024240e3
TEAM GEAR,215,redlips-man,redlips man,A man that kissed a woman and got his lips burnt.,Male,hair: brown; eyes: blue; teeth: none; clothing: shirt; accessories: none; expression: frown; strength: chewing; weakness: none,4d649c12-05a5-44a4-b4ef-eb285b291aff,2b8dc797ca6d30508d2c137e34322d5366020cbee316754539837242ede7ebd6
TEAM GEAR,216,sleevless-maid,sleevless maid,A girl that nevers wears long cloths and gets herself thrown out of churches for indecent dressing.,Female,hair: white; eyes: blue; teeth: none; clothing: shirt; accessories: tan; expression: none; strength: seduction; weakness: none,1cec0f65-2ee4-41a9-a30a-1f7aa9ccd112,90c1cca4fb92992ff9aff9af384de6a772cd8273d769425141726caeebd56327
TEAM GEAR,217,stephen-bluecap,stephen bluecap,Stephen always wears blue cap even to the church.,Male,hair: cap; eyes: black; teeth: none; clothing: shirt; accessories: fashion; expression: smile; strength: kindness; weakness: none,9b9de982-0f87-47ee-ae95-0b69b48d0cdf,f0c56c8cb6ffa81b5a0610ca2fcd6f204740e2b4328d48d3a0361ba6c0bdd6be
TEAM GEAR,218,tinubu-gateman,tinubu gateman,Tinubu has been a gateman all his life.,Male,hair: cap; eyes: blue; teeth: tongue; clothing: shirt; accessories: fashion; expression: laugh; strength: laughter; weakness: none,c587932b-0b8c-4f70-8465-425a1f53df64,df467ae90b751d7a22d8e150a29730f51107f54d1ea838ad1a5064abf336f958
TEAM GEAR,219,vampire-girl,vampire girl,She dresses up as a vampire every haloween.,Female,hair: puff-puff; eyes: blue; teeth: two; clothing: blouse; accessories: none; expression: bite; strength: biting; weakness: none,3bba4477-d84a-440f-af66-12690ea8b2e4,dc4018a2eaceb8d9bb0730d44f9f39312a738bbaf5026b774701b10a8f7466f3
TEAM GEAR,220,yusuf-the-smoker,yusuf the smoker,A chronic smoker with damaged lungs.,Male,hair: cap; eyes: dark-brown; teeth: smoke; clothing: shirt; accessories: fashion; expression: smile; strength: dressing; weakness: smoking,2af7b970-e212-4627-b818-13c00c8d3a72,4f3fca8a47411a698bc07f0a4c3cce358537a5cc95005aeb4bb52c25ae8e633c
TEAM TAPE,221,lola-hng-newbie,lola hng newbie,A confused hng participant that cannot understand her project.,Female,hair: brown; eyes: white; teeth: white; clothing: ankara; accessories: none; expression: surprised; strength: none; weakness: confused,0ddbd22c-b3bb-4c72-9f51-0361480bbfa7,a137bf4a58a6b334c3cfe0db6e5e85cfe649c7d75e2831093e606ae5c8a88e0b
TEAM TAPE,222,nene-caroline,nene caroline,A housewife that loves taking care of her family.,Female,hair: brown; eyes: white; teeth: none; clothing:ankara; accessories: none; expression: calm; strength: loving; weakness: novice,4ce5bcf3-d4ed-4277-8187-cb1797c1ac7e,f73e66dde1e10e844c5be40f49aa726a309c2ee4eb7c0aab4e63f592584aa14d
TEAM TAPE,223,wazo-partystopper,wazo partystopper,A Nigerian aunty that loves to attend owambe parties.,Female,hair: black; eyes: white; teeth: none; clothing: aso oke;  accessories: none; expression: proud; strength: energetic; weakness: none,77237cce-bae0-4d60-adad-27055f0eed39,63e2872a6348a1e783c68c7f3ea9f9442758cdc15b0918ae678e53f5ce25125c
TEAM TAPE,224,melanin-janet,melanin janet,A young lady with a soft personality.,Female,hair: brownish pink; eyes: white; teeth: none; clothing: english-ankara; accessories: none; expression: none; strength: calm; weakness: none,a5a2854e-a850-4b15-b3c3-176a79b2d34b,61a81c8d51ad5755f18ffae324728e33389450f2af71de6fd96b8591a317c4d7
TEAM TAPE,225,leo-sugarmummy,leo sugarmummy,A middle age wild yankee returnee.,Female,hair: pumpkin; eyes: blue; teeth: none; clothing: leopard skin; accessories: none; expression: wild; strength: none; weakness: none,7ec03993-f500-4a41-aa3c-a73df7a0fbed,20f79420e4d09e1da0b2993460302af17b105d8da1bb37796ebf93ac9e2ede05
TEAM TAPE,226,novice-joane,novice joane,A princess worried about finding true love.,Female,hair: pumpkin; eyes: blue; teeth: none; clothing: kente; accessories: none; expression: worried; strength: diligent; weakness: easily initimidated,a5d49163-41b1-43fe-ad7f-0c78ef530b1a,75b1f923429c1238e73d2ee84de21957001f70e3ec2fa128f1f7fe011bda0a7c
TEAM TAPE,227,goofy-simbi,goofy simbi,An eccentric teenager that loves music.,Female,hair: pumpkin; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: indifferent; strength: none; weakness: unconventional behaviour,df7dc588-f99c-4592-84f6-08b40047d9d1,c1ef57669dd679a0eb404f33a0261da4691fd6b5337911c37fcc3cfd4ae64a5a
TEAM TAPE,228,akwaaba-ghana,akwaaba ghana,A depressed gothic introvert.,Female,hair: purple; eyes: blue; teeth: none; clothing: kente; accessories: none; expression: depressed  strength: none  weakness:weak,d1e8b38b-994b-487c-890b-9034d3ab7dcb,3e17ca3c4cd1869cb868b19e92e3291708de2e2cfebc4d58ea763739282339ae
TEAM TAPE,229,aunty-toyin,aunty toyin,An oversabi family member.,Female,hair: pumpkin; eyes: blue; teeth: none; clothing: ankara; accessories: none; expression: carefree; strength: audacious; weakness: none,1326ef4b-224a-497e-9452-e63a4486e387,881a18c9915ee6c781f8fc5389dd3e3957ece873ba2e4d1c4edea8804ef626a7
TEAM TAPE,230,pretty-hauwa,pretty hauwa,A young bride involved in an early marriage.,Female,hair: dark brown; eyes: blue; teeth: none; clothing: kente; accessories: none; expression: self-sufficient; strength: diligent; weakness: uncritical,7c771f82-a512-403c-91b9-6736318a8796,442a262297800cd0cd5aee5c17719cc94c3a83dacfbe692fdfccaa84b4a27304
TEAM TAPE,231,chimamanda-enugu,chimamanda enugu,A young lady born during the war.,Female,hair: brown; eyes: black; teeth: none; clothing: ankara; accessories: none; expression: none; strength: none; weakness: none,eaad5c98-3f85-4480-9c4e-b73340cfba4f,6a71c1523e59aad0074bb27f65c3e544df9c19a08abc667d5b5c4de5f7fe6112
TEAM TAPE,232,kente-solape,kente solape,A respectful and diligent princess.,Female,hair: black; eyes: black; teeth: none; clothing: ankara; accessories: none; expression: blanch; strength: bold; weakness: none,613ce65c-4b16-43f8-a0d9-b5ea8c5f2195,5fdf2298235ddd9928a5609de09251afec78ab66bf5938c1da040274c9606ba2
TEAM TAPE,233,vamp-karishika,vamp karishika,Queen of the royal Ghana youths,Female,hair: brown; eyes: black; teeth: white; clothing: gele; accessories: none; expression: shocked; strength: tough; weakness: bossy,c4ee8a54-0874-4a7f-8344-dea8ba41f5dc,59ccddceaf83aec9f9b84ee70bf63c7e703b2bb207ef09abfd72bf38302f1f1a
